creator_id,creator_name,followers,likes,comments,shares,reach,impressions,engagement_rate,posts,niche,authenticity_score,growth_score,brand_match_score,ratefluencer_score,fake_account,tier
22134,tracihines,177788,11469,382,202,255505,349010,7.529502098819991,4238,family,60,90,75.0,75.0,0,Premium
22135,amandaciurdar,154600,8901,381,161,130530,263243,6.448645758778486,2817,family,60,90,75.0,75.0,0,Premium
22136,alyssa_novick,1168,67,5,1,2135,4256,7.488968841939403,622,education,75,75,75.0,75.0,0,Premium
22137,karmamalhas,1266,98,6,2,1702,2078,7.393620453099719,688,entertainment,75,75,75.0,75.0,0,Premium
22138,anniahatch,1199,129,6,3,1734,2654,8.376452346707902,975,family,75,75,75.0,75.0,0,Premium
22139,alexisjadekaiser,106718,2217,48,28,95845,175228,1.9462666531793815,2875,family,60,90,75.0,75.0,0,Premium
22140,igorsaringer,241583,9370,232,83,231204,392115,3.455834605228368,3217,family,60,90,75.0,75.0,0,Premium
22141,mommyconnectnorth,1187,42,0,0,1642,3268,4.734431304460905,535,family,75,75,75.0,75.0,0,Premium
22142,piajpcon,2644,140,9,3,4024,7810,6.783205764167583,700,entertainment,75,75,75.0,75.0,0,Premium
22143,burseygirl84reviews,3763,146,4,2,3763,9016,4.314861358766711,700,entertainment,75,75,75.0,75.0,0,Premium
22144,our.family.in.snippets,3376,246,10,4,5125,9988,7.949546640807053,842,family,75,75,75.0,75.0,0,Premium
22145,being.the.brothers,2455,157,11,6,3882,6972,5.749782306630657,946,family,75,75,75.0,75.0,0,Premium
22146,makeupartists_worldwide,945483,66032,1637,1034,1718474,3731801,6.377412833825256,16048,gaming,60,90,75.0,75.0,0,Premium
22147,ilenialazzarin,268051,14632,757,469,303881,513036,5.256639122474481,2835,family,60,90,75.0,75.0,0,Premium
22148,sophiesmithyarbrough,1126,82,6,3,1297,1903,6.42799386066934,873,family,75,75,75.0,75.0,0,Premium
22149,indonesian_military,435667,20114,622,220,754545,1860895,5.32867103783278,7134,education,60,90,75.0,75.0,0,Premium
22150,il_giardino_di_narciso,1338,102,6,4,1156,2695,6.517484613468117,891,technology,75,75,75.0,75.0,0,Premium
22151,thehappilyeva,107297,4115,92,44,210058,319575,4.025546744198382,4595,family,60,90,75.0,75.0,0,Premium
22152,fabmommablog,1479,70,3,1,1842,4046,4.828342717483355,702,family,75,75,75.0,75.0,0,Premium
22153,ahgfun,2551,82,5,3,4179,7381,3.2483505428688084,975,family,75,75,75.0,75.0,0,Premium
22154,ancardlove,4287,226,6,4,8389,19544,6.705928909386443,936,family,75,75,75.0,75.0,0,Premium
22155,rangergangchris,2169,172,10,4,3318,7776,6.151942290801856,663,education,75,75,75.0,75.0,0,Premium
22156,markaraci,1512,53,2,0,2368,5810,4.863434678562239,528,finance,75,75,75.0,75.0,0,Premium
22157,ferns_francois,3470,165,12,4,3836,6983,6.28784190572905,726,finance,75,75,75.0,75.0,0,Premium
22158,isaacfcorrales,102178,4885,109,74,195478,405871,3.750210431760263,1066,wellness,60,90,75.0,75.0,0,Premium
22159,cameshagosha,1302,71,1,0,2235,4593,5.039650265275579,900,music,75,75,75.0,75.0,0,Premium
22160,beckywillis,4566,230,5,1,4071,9840,5.008300640359366,791,technology,75,75,75.0,75.0,0,Premium
22161,thepointinsurance,2964,143,6,3,2745,4433,5.667254868435101,670,comedy,75,75,75.0,75.0,0,Premium
22162,soundidentity,1398,98,1,0,2568,5771,5.725278343105986,602,lifestyle,75,75,75.0,75.0,0,Premium
22163,christinemulhearne,2636,97,3,1,4004,6216,4.665595596503426,952,comedy,75,75,75.0,75.0,0,Premium
22164,samcomparone,3110,303,23,7,4716,11228,7.6162267600377245,662,finance,75,75,75.0,75.0,0,Premium
22165,ww2historia,159305,5261,339,183,175299,259480,2.783054869435996,2153,technology,60,90,75.0,75.0,0,Premium
22166,smithandrockie,3589,289,15,7,5834,12360,6.46322175331649,776,lifestyle,75,75,75.0,75.0,0,Premium
22167,i_tronisti,176797,9896,307,138,343373,632949,4.70853602939363,2251,gaming,60,90,75.0,75.0,0,Premium
22168,para.abdinegara,212834,8300,196,109,377064,639148,3.212640891008376,3274,wellness,60,90,75.0,75.0,0,Premium
22169,itsyourfavoritelauren,1996,93,2,0,2909,4692,6.396526924166353,773,family,75,75,75.0,75.0,0,Premium
22170,chow.allen,1109,80,2,0,1268,2979,9.403169649418754,531,finance,75,75,75.0,75.0,0,Premium
22171,ashleyncote,2653,178,7,3,4055,7821,5.614375647431515,769,family,75,75,75.0,75.0,0,Premium
22172,atinycloset.it,2450,96,2,0,2564,3238,5.543157313153424,748,family,75,75,75.0,75.0,0,Premium
22173,kylie.shoot,526697,12722,995,335,559991,1057198,2.9301117251541733,8482,family,60,90,75.0,75.0,0,Premium
22174,hollynu,4335,243,12,4,5419,13270,6.346803108094247,989,family,75,75,75.0,75.0,0,Premium
22175,_jambek,1141,100,4,2,973,1794,7.201308561313862,658,family,75,75,75.0,75.0,0,Premium
22176,jasmine_tansur,2482,176,8,4,2863,4869,6.840253123677034,568,gaming,75,75,75.0,75.0,0,Premium
22177,mini_marley,119795,6752,454,169,141677,244485,4.529361798439424,1837,family,60,90,75.0,75.0,0,Premium
22178,jasonroselllive,110459,7104,411,204,139991,202771,6.145857010691095,4055,education,60,90,75.0,75.0,0,Premium
22179,antonio.pistara,4589,215,5,2,7164,9678,5.738210730122473,844,entertainment,75,75,75.0,75.0,0,Premium
22180,vat19,198715,14026,281,147,199443,317267,7.194964468186117,3548,gaming,60,90,75.0,75.0,0,Premium
22181,chrisbeykhun,1268,77,4,2,1604,2982,6.648167208281438,966,comedy,75,75,75.0,75.0,0,Premium
22182,alittlejandk,101708,4318,250,99,104175,226664,3.267828174414696,2679,family,60,90,75.0,75.0,0,Premium
22183,anneo3o5,2731,164,5,1,5125,10914,6.205424668362154,889,family,75,75,75.0,75.0,0,Premium
22184,averageblackgirl,1488,71,1,0,1536,2545,4.42145012383866,657,finance,75,75,75.0,75.0,0,Premium
22185,jayveesualz,2656,189,10,6,3341,8311,6.359996425899699,682,comedy,75,75,75.0,75.0,0,Premium
22186,wedabout,146792,6241,260,105,182397,408076,4.435271153030092,3100,family,60,90,75.0,75.0,0,Premium
22187,katjahentschel,3555,178,12,7,7069,17469,5.89287467356797,949,family,75,75,75.0,75.0,0,Premium
22188,choco_k,2461,136,4,1,4591,5877,6.300443896373645,704,family,75,75,75.0,75.0,0,Premium
22189,christianhosoi,220893,9723,436,286,425996,895838,4.786336301151444,8307,technology,60,90,75.0,75.0,0,Premium
22190,greenwich_moms,4343,245,9,4,7525,13267,5.036124461236897,941,lifestyle,75,75,75.0,75.0,0,Premium
22191,ucrafter,2936,259,17,8,2456,3206,7.045422732905508,977,gaming,75,75,75.0,75.0,0,Premium
22192,rachaelburgessmusic,100176,1566,106,46,134239,291827,1.4847305413335987,1738,family,60,90,75.0,75.0,0,Premium
22193,keeping.up.with.mumma.jones,4141,241,9,6,3403,6092,6.519603773016815,831,family,75,75,75.0,75.0,0,Premium
22194,sarah_kt,1180,62,2,0,1259,1516,4.941010289461011,721,entertainment,75,75,75.0,75.0,0,Premium
22195,andyhawk49,2218,190,11,5,2526,5266,6.920885282208683,860,education,75,75,75.0,75.0,0,Premium
22196,the.fashion.diet,1843,132,6,3,2456,3441,8.152515091772447,584,technology,75,75,75.0,75.0,0,Premium
22197,mythicreader,1206,62,4,2,1485,2364,6.347128962031231,580,entertainment,75,75,75.0,75.0,0,Premium
22198,daddypoppinsireland,2066,65,1,0,2516,3508,4.264255824853107,906,comedy,75,75,75.0,75.0,0,Premium
22199,clairebdawe,3368,152,5,2,2741,5147,5.4223748641719824,805,family,75,75,75.0,75.0,0,Premium
22200,yorkshiretots,5382,177,5,2,9468,14041,4.384940608965232,987,family,75,75,75.0,75.0,0,Premium
22201,algerielles___,134444,7215,569,344,175855,432307,6.143318990787613,3786,education,60,90,75.0,75.0,0,Premium
22202,morganbrooke405,1227,96,7,3,1174,2802,8.38631172421845,792,lifestyle,75,75,75.0,75.0,0,Premium
22203,missalanieous,1829,117,3,1,2238,5149,7.711398882646639,589,gaming,75,75,75.0,75.0,0,Premium
22204,crystalcarder1,4178,318,10,4,8124,10308,7.358768311792313,825,family,75,75,75.0,75.0,0,Premium
22205,adukeschulist,2077,78,6,2,2868,3518,4.567468870724179,711,family,75,75,75.0,75.0,0,Premium
22206,giuseppebenin,1421,122,3,1,2250,3165,7.635033045394623,547,lifestyle,75,75,75.0,75.0,0,Premium
22207,sarahsapora,165796,6117,191,129,191161,265588,4.035089836649586,2260,gaming,60,90,75.0,75.0,0,Premium
22208,its___lilly,1111,80,4,2,1854,4348,6.636078464282743,989,comedy,75,75,75.0,75.0,0,Premium
22209,ayhollywood,217400,8731,337,158,371568,715959,4.221350129366524,8145,entertainment,60,90,75.0,75.0,0,Premium
22210,andromxda,1514,80,6,2,2631,3671,6.334963346835357,740,technology,75,75,75.0,75.0,0,Premium
22211,selenashughes,1503,80,2,1,1887,2990,7.002293154669703,545,finance,75,75,75.0,75.0,0,Premium
22212,kontaktstoff,1486,73,2,0,2701,6200,4.274721194041911,932,lifestyle,75,75,75.0,75.0,0,Premium
22213,newmanshow99,3420,247,13,8,6667,13706,7.731610343166777,534,finance,75,75,75.0,75.0,0,Premium
22214,susannahkellogg,3317,74,5,2,5365,12509,3.1454498186846327,662,family,75,75,75.0,75.0,0,Premium
22215,jillianbenfieldblog,3917,169,7,3,3374,6648,6.0611664993671495,841,family,75,75,75.0,75.0,0,Premium
22216,the_bambyleabrood,5266,348,10,4,5605,10246,5.275047969691954,852,family,75,75,75.0,75.0,0,Premium
22217,leggomymeggoz,2779,132,7,3,4264,7879,5.043034067280985,907,family,75,75,75.0,75.0,0,Premium
22218,lemmeredeuse,3808,176,13,6,3320,5234,6.601573490633507,861,family,75,75,75.0,75.0,0,Premium
22219,olya_timoshevich,111734,5652,388,126,189299,355525,4.85947204734151,1729,family,60,90,75.0,75.0,0,Premium
22220,abbgilmore,102922,4475,287,144,161539,315288,5.096335356499037,2579,family,60,90,75.0,75.0,0,Premium
22221,dannysancheesey,1061,52,3,1,1572,3424,6.920648374455716,778,education,75,75,75.0,75.0,0,Premium
22222,nbakerpararider,4856,172,11,7,7247,10374,4.7527380763813225,944,finance,75,75,75.0,75.0,0,Premium
22223,littlemancebo,2952,175,12,8,4725,7344,7.471288686481833,502,family,75,75,75.0,75.0,0,Premium
22224,darjas_welt,2309,194,6,2,2160,4751,8.240139768223338,610,family,75,75,75.0,75.0,0,Premium
22225,kwarpecha,1088,34,0,0,1132,1687,2.9790306941511817,696,family,75,75,75.0,75.0,0,Premium
22226,mattstokess,2335,112,5,2,4664,10510,4.479214103020219,579,family,75,75,75.0,75.0,0,Premium
22227,tsmblog,1778,123,5,2,2179,2928,6.2183077253792645,996,education,75,75,75.0,75.0,0,Premium
22228,everyonestoyclub,2558,91,5,1,3675,4630,4.867219898689761,592,finance,75,75,75.0,75.0,0,Premium
22229,nodirectioncasa,161959,5354,278,134,189648,302400,4.579962391219522,2734,entertainment,60,90,75.0,75.0,0,Premium
22230,henna_amira_sg,119674,10922,748,314,157989,233365,8.058670757106196,3005,gaming,60,90,75.0,75.0,0,Premium
22231,tanyathibodeau3,1418,90,6,3,1838,4519,5.093047292935528,815,family,75,75,75.0,75.0,0,Premium
22232,nachofigueras,145821,6720,254,145,208906,457479,3.869053475268052,3394,lifestyle,60,90,75.0,75.0,0,Premium
22233,maudegarrett,109879,3277,258,133,217230,296713,3.74186638451211,2005,entertainment,60,90,75.0,75.0,0,Premium
22234,syddinthecity,1001,63,3,1,946,1147,7.024650832476589,585,music,75,75,75.0,75.0,0,Premium
22235,thenameiscash,1060,50,3,1,1833,2534,6.057684073516124,659,comedy,75,75,75.0,75.0,0,Premium
22236,lipstickinthesand,4469,256,16,5,7412,12473,5.298993594080011,721,education,75,75,75.0,75.0,0,Premium
22237,cinematropical,2216,197,15,7,3459,8174,7.1210568072240905,851,comedy,75,75,75.0,75.0,0,Premium
22238,willingwilson,1071,47,2,1,1901,3325,4.180042866883021,509,family,75,75,75.0,75.0,0,Premium
22239,aubreygrensing,1356,87,2,1,1369,1672,6.670540845003289,614,family,75,75,75.0,75.0,0,Premium
22240,mrleozombie,120940,6089,325,210,237100,453062,4.1659497946377,2227,family,60,90,75.0,75.0,0,Premium
22241,solangefrazaooficial,322502,17517,446,252,631212,1072079,4.1976497316072825,4850,family,60,90,75.0,75.0,0,Premium
22242,caliwaltonkids,1282,89,5,2,2288,3896,5.529857659253463,524,family,75,75,75.0,75.0,0,Premium
22243,healthy_fitmum,234245,14406,456,268,315371,610101,4.8157966334978175,6201,family,60,90,75.0,75.0,0,Premium
22244,atelagaarta,120998,5391,381,166,158151,332921,5.228150977113741,2110,family,60,90,75.0,75.0,0,Premium
22245,langsenofficial,2982,214,16,4,4621,8100,5.865860181904462,898,gaming,75,75,75.0,75.0,0,Premium
22246,remodelaholic,121985,6282,431,148,136156,292074,4.465593407256116,3131,interior,60,90,75.0,75.0,0,Premium
22247,littyamma,1180,111,3,1,1026,1848,7.5771715065303775,582,entertainment,75,75,75.0,75.0,0,Premium
22248,acbeats.xo,2941,201,14,4,3130,5063,6.111200338693346,870,entertainment,75,75,75.0,75.0,0,Premium
22249,imshandadenyce,222205,9252,719,427,349935,655939,4.957402080384407,4603,other,60,90,75.0,75.0,0,Premium
22250,ohhappyday,492135,27966,1831,778,980844,1394181,5.321871904572092,6048,comedy,60,90,75.0,75.0,0,Premium
22251,jessthorpe93,1854,103,4,1,2266,5111,7.013606866445734,737,wellness,75,75,75.0,75.0,0,Premium
22252,voldens,3973,304,13,3,7892,15818,5.907267285404175,622,family,75,75,75.0,75.0,0,Premium
22253,bekah.roberts,1182,48,3,1,1887,4525,3.382116904462385,514,family,75,75,75.0,75.0,0,Premium
22254,b.plus.three,3059,186,11,7,5080,11525,6.576274042199253,797,family,75,75,75.0,75.0,0,Premium
22255,vandifair,264007,12981,445,215,247133,566454,6.999240424070594,3767,family,60,90,75.0,75.0,0,Premium
22256,halitrax,1333,85,3,1,2186,4356,6.283300833645874,876,technology,75,75,75.0,75.0,0,Premium
22257,consciouslyboujiee,4162,288,22,7,6689,16346,6.29833994612487,683,family,75,75,75.0,75.0,0,Premium
22258,craig_campobasso,1394,129,4,2,2220,4919,9.715073006856077,593,wellness,75,75,75.0,75.0,0,Premium
22259,thejoyfullnow,1489,80,3,2,1633,3028,4.150255691531891,590,entertainment,75,75,75.0,75.0,0,Premium
22260,candice.cheatwood,3535,264,17,7,6688,10913,7.466531762218289,585,family,75,75,75.0,75.0,0,Premium
22261,rian._.mom,2889,158,9,6,3451,4427,5.630445732517606,611,family,75,75,75.0,75.0,0,Premium
22262,cktalent,3004,249,17,5,4110,8847,8.192396801522221,737,other,75,75,75.0,75.0,0,Premium
22263,wetheurban,106307,4153,220,138,100115,151513,4.327480709995751,5525,education,60,90,75.0,75.0,0,Premium
22264,lovelifeandlittleones,2973,161,9,5,3723,8867,4.678740162696819,995,family,75,75,75.0,75.0,0,Premium
22265,abcauthor,1711,128,9,3,1874,4068,5.961816977498557,938,music,75,75,75.0,75.0,0,Premium
22266,maggivy,2581,249,19,10,4918,6055,7.678615571430694,709,lifestyle,75,75,75.0,75.0,0,Premium
22267,breeessrig,111759,7446,429,152,222264,283687,5.741329680309289,2246,lifestyle,60,90,75.0,75.0,0,Premium
22268,witford_luxury,1099,97,5,2,1355,2800,7.794341951662469,831,interior,75,75,75.0,75.0,0,Premium
22269,brittanilouisetaylorpics,162413,3018,102,42,180067,412712,2.1687435611544323,2195,family,60,90,75.0,75.0,0,Premium
22270,soranges,238318,5014,236,81,202470,270747,2.5299709526874152,2646,family,60,90,75.0,75.0,0,Premium
22271,roycereed,221310,7327,165,102,434377,697313,3.2302753949502563,4973,gaming,60,90,75.0,75.0,0,Premium
22272,disneytravelsecrets,1843,140,8,2,1637,4040,6.814985272049881,612,gaming,75,75,75.0,75.0,0,Premium
22273,albrittonday,1825,125,7,2,2765,4492,5.549697958343091,749,lifestyle,75,75,75.0,75.0,0,Premium
22274,kailovera,3522,191,7,2,2882,4101,5.358884670110122,646,gaming,75,75,75.0,75.0,0,Premium
22275,takkies7,225474,10298,541,237,411408,982431,3.6252314144696087,3296,family,60,90,75.0,75.0,0,Premium
22276,hypekids,107117,5702,403,143,115142,255334,5.6789198346369565,1356,family,60,90,75.0,75.0,0,Premium
22277,nollywoodkids,169478,7473,392,247,247218,479277,5.345664712866247,3248,family,60,90,75.0,75.0,0,Premium
22278,mackenzie.mayhem,3002,156,8,5,5540,11525,4.194882700000061,648,family,75,75,75.0,75.0,0,Premium
22279,rickbrasileiro,1179,60,1,0,1979,4482,5.934976616266223,595,lifestyle,75,75,75.0,75.0,0,Premium
22280,nigvision,1115,54,2,0,1296,3125,4.00319952044513,674,music,75,75,75.0,75.0,0,Premium
22281,ladymaness,1593,75,2,0,2935,4607,6.709348647072979,727,lifestyle,75,75,75.0,75.0,0,Premium
22282,anti_pengangguran,1124,24,1,0,1926,4512,1.804245818686237,531,entertainment,75,75,75.0,75.0,0,Premium
22283,thebeautyballerina,3649,235,17,10,6549,13003,5.558426294423791,730,wellness,75,75,75.0,75.0,0,Premium
22284,zevyjoy,119116,10658,376,190,181826,258491,7.357502548480899,1327,interior,60,90,75.0,75.0,0,Premium
22285,houselarsbuilt,171078,8951,430,236,178562,387492,5.340006844023871,3923,technology,60,90,75.0,75.0,0,Premium
22286,theresashella,1004,84,1,0,1504,2973,6.880610091852951,761,entertainment,75,75,75.0,75.0,0,Premium
22287,thewhitmore,548194,22542,1109,442,826955,1879612,4.440837248448551,9997,technology,60,90,75.0,75.0,0,Premium
22288,miscositasenelbolso,4242,306,9,3,6652,14112,6.546594023713224,811,lifestyle,75,75,75.0,75.0,0,Premium
22289,lifeloveanddirtydishes,1202,83,5,2,1560,3485,5.926877900395274,774,family,75,75,75.0,75.0,0,Premium
22290,lheuredelasieste,2129,138,6,3,2891,6505,5.176988675491471,602,family,75,75,75.0,75.0,0,Premium
22291,mackidcarver,1865,103,6,2,2991,6078,6.172403889652051,876,family,75,75,75.0,75.0,0,Premium
22292,_shampooj,1763,137,9,4,1412,2484,8.21850745956642,714,family,75,75,75.0,75.0,0,Premium
22293,meandmygolf,205708,12760,608,327,395739,942051,5.6946206302737234,2771,lifestyle,60,90,75.0,75.0,0,Premium
22294,jessstafford,1803,82,3,1,1472,2536,4.022440721116251,634,family,75,75,75.0,75.0,0,Premium
22295,esamalkhamri,146499,8296,318,209,269148,672134,5.912233239995948,1959,finance,60,90,75.0,75.0,0,Premium
22296,nadibo,3716,333,23,11,3716,7566,7.349817061416251,886,entertainment,75,75,75.0,75.0,0,Premium
22297,lycan_customs,2786,268,21,13,5174,8157,8.655994436267452,970,education,75,75,75.0,75.0,0,Premium
22298,bailimorrison,1122,53,1,0,1971,4179,4.593577331569175,810,family,75,75,75.0,75.0,0,Premium
22299,fabulittle,1961,81,3,1,3765,7446,5.104764221183489,721,family,75,75,75.0,75.0,0,Premium
22300,britishmemesuk,136446,4831,205,86,207553,289117,4.375608166589082,2592,lifestyle,60,90,75.0,75.0,0,Premium
22301,chelseaalliebender,2435,175,6,3,3877,5510,6.883065210519971,972,family,75,75,75.0,75.0,0,Premium
22302,faustisland,204642,10013,475,223,395300,950418,4.316644894517094,2466,family,60,90,75.0,75.0,0,Premium
22303,whimsygirldesign,219233,14478,941,301,381500,655808,6.677710722353151,2475,interior,60,90,75.0,75.0,0,Premium
22304,ad.architetturaedesign,1772,139,5,3,1421,3470,7.067733132720658,623,interior,75,75,75.0,75.0,0,Premium
22305,thegrayscaleagency,1857,148,7,2,2242,4617,9.7858401080982,527,education,75,75,75.0,75.0,0,Premium
22306,diabetes.insta,1395,66,5,2,1174,2415,4.610990645192718,619,wellness,75,75,75.0,75.0,0,Premium
22307,kyxy965,1572,78,6,3,2273,4761,6.004836964736446,849,music,75,75,75.0,75.0,0,Premium
22308,brookeblogs,3493,276,21,13,3170,5713,6.167736429324079,913,entertainment,75,75,75.0,75.0,0,Premium
22309,dancingbackwardsinheels,2882,73,4,1,5564,8921,3.249828253772844,522,family,75,75,75.0,75.0,0,Premium
22310,kix1009,1730,153,10,4,2529,3415,7.450499286966891,696,comedy,75,75,75.0,75.0,0,Premium
22311,openmicroc,1018,56,1,0,1911,3445,5.75578608570327,720,music,75,75,75.0,75.0,0,Premium
22312,turnitteal,1195,41,3,0,2127,5002,4.442200800929542,688,technology,75,75,75.0,75.0,0,Premium
22313,bruno_bosse,2035,133,7,3,1840,3767,6.576571036844087,699,education,75,75,75.0,75.0,0,Premium
22314,monica_z82,1196,68,3,1,1849,2378,5.726334163513776,696,technology,75,75,75.0,75.0,0,Premium
22315,terryderon,227719,9527,517,214,294179,408483,4.977515378697078,5583,lifestyle,60,90,75.0,75.0,0,Premium
22316,curiositydotcom,597962,60302,1877,1302,1160220,2851966,7.9331869568087825,5981,entertainment,60,90,75.0,75.0,0,Premium
22317,hustlhers,3004,63,4,1,2676,3822,2.622358270251601,941,lifestyle,75,75,75.0,75.0,0,Premium
22318,abbyevans,1888,81,1,0,3641,6672,5.319344811474216,513,family,75,75,75.0,75.0,0,Premium
22319,cristamer,132088,2898,76,45,249878,575769,2.838617290357403,10054,entertainment,60,90,75.0,75.0,0,Premium
22320,blaya_con_dios,297356,15482,499,300,486260,935961,4.907039712074178,3951,education,60,90,75.0,75.0,0,Premium
22321,katiebux,1932,110,7,2,3228,6464,6.36961661000305,689,music,75,75,75.0,75.0,0,Premium
22322,im_faultierwald,6144,443,14,7,5042,11665,6.717246598829431,961,interior,75,75,75.0,75.0,0,Premium
22323,roomsforrent,132288,6569,464,191,125213,293503,5.265824261403223,1489,interior,60,90,75.0,75.0,0,Premium
22324,thebillhorn,305199,14105,1042,456,456338,1042966,5.291753485023069,3395,family,60,90,75.0,75.0,0,Premium
22325,kailee_wright,218635,13888,1063,641,267529,612205,6.942965873018181,2873,family,60,90,75.0,75.0,0,Premium
22326,ogboombostic,249025,20869,1503,865,252722,519254,6.564709640101219,8110,finance,60,90,75.0,75.0,0,Premium
22327,trendycomunicaciones,1421,82,3,1,1220,2841,5.701404026189832,791,wellness,75,75,75.0,75.0,0,Premium
22328,dotandpop,112586,6844,335,195,105366,164337,6.200224448218049,2409,interior,60,90,75.0,75.0,0,Premium
22329,misswausa,5001,272,6,2,8088,18310,4.57593514771847,825,entertainment,75,75,75.0,75.0,0,Premium
