creator_id,tier,niche,followers,likes,comments,shares,saves,reach,impressions,engagement_rate,comment_ratio,share_ratio,save_ratio,audience_quality,posting_consistency,posts_per_week,growth_rate,authenticity_score,growth_score,fake_account
2798,Macro,Food,13357079,778707,75257,51294,34036,13323254,22113135,5.65,0.0966,0.0659,0.0437,91.21,41.19,12,6.65,100.0,33.26,0
2799,Micro,Food,35555,964,75,58,108,45411,60926,4.03,0.0776,0.0597,0.1119,92.55,44.44,4,8.46,100.0,42.32,0
2800,Mid,Food,117898,2132,112,170,228,260302,486151,2.24,0.0527,0.0795,0.1069,67.33,74.1,9,6.1,83.9,30.52,0
2801,Macro,Food,9650368,293214,27646,12387,12653,11588796,23633148,3.92,0.0943,0.0422,0.0432,99.37,75.51,9,6.68,100.0,33.39,0
2802,Nano,Travel,7040,921,79,57,100,13406,18197,15.18,0.0857,0.0617,0.1085,74.39,51.12,1,8.51,98.54,42.56,0
2803,Nano,Fitness,1574,274,1,2,3,2296,4069,12.61,0.002,0.0072,0.0111,37.53,30.05,10,6.32,21.93,31.62,1
2804,Macro,Tech,9493893,555130,54283,24761,20161,17981481,30381748,4.19,0.0978,0.0446,0.0363,63.23,70.64,12,6.08,93.89,30.42,0
2805,Mid,Travel,292587,5920,271,421,212,419306,910685,2.41,0.0458,0.071,0.0359,73.55,56.64,2,8.98,80.97,44.88,0
2806,Nano,Food,2286,212,2,2,1,1662,3772,12.25,0.0079,0.0094,0.0024,45.25,40.44,7,3.77,29.38,18.84,1
2807,Nano,Fitness,2212,349,3,1,6,2957,4301,19.72,0.0087,0.0029,0.0167,49.08,36.58,12,9.83,29.76,49.14,1
2808,Micro,Gaming,33473,1334,87,56,86,60702,127522,4.67,0.0654,0.0423,0.0648,95.9,59.77,3,3.29,93.36,16.46,0
2809,Nano,Travel,5407,558,40,25,49,11630,25111,9.15,0.0708,0.0456,0.0872,68.82,90.53,2,6.31,83.5,31.56,0
2810,Nano,Music,9061,299,17,10,29,21102,50263,4.98,0.0566,0.0343,0.0963,58.4,62.52,4,6.91,67.81,34.56,0
2811,Nano,Travel,7189,322,30,24,14,5413,6524,6.41,0.0921,0.076,0.0446,67.5,40.35,11,6.04,100.0,30.19,0
2812,Nano,Fashion,7212,700,60,43,65,7140,17391,7.03,0.0855,0.0615,0.0932,84.44,71.04,5,11.77,100.0,58.84,0
2813,Micro,Travel,68781,2685,177,140,93,136245,200740,7.3,0.0661,0.0521,0.0347,51.31,71.13,10,5.77,74.32,28.84,0
2814,Mid,Fashion,779241,46162,3193,3430,4770,1834250,3312191,5.29,0.0692,0.0743,0.1033,88.17,44.56,11,6.43,100.0,32.13,0
2815,Micro,Education,28750,1191,45,77,50,30077,41036,4.36,0.0378,0.0645,0.0418,52.57,87.95,7,6.54,64.54,32.7,0
2816,Nano,Travel,1942,153,1,1,0,1552,3420,8.43,0.004,0.005,0.0012,47.32,47.27,5,5.09,27.14,25.45,1
2817,Mid,Fashion,993028,44610,338,252,435,796152,1954591,5.52,0.0076,0.0057,0.0098,43.88,39.9,12,5.76,27.42,28.78,1
2818,Nano,Travel,3098,288,1,1,4,6985,16351,12.78,0.0047,0.0027,0.0143,20.76,50.37,8,6.85,13.52,34.25,1
2819,Mid,Tech,935999,46246,1560,958,2189,1477060,1849814,4.77,0.0337,0.0207,0.0473,54.32,48.16,1,4.26,50.23,21.32,0
2820,Nano,Education,2946,118,5,9,5,3900,5023,6.27,0.0393,0.0785,0.0411,51.18,94.51,11,10.2,68.77,50.99,0
2821,Mid,Fitness,299887,7885,637,334,662,682971,826364,4.9,0.0808,0.0424,0.0839,97.78,77.37,7,7.62,100.0,38.12,0
2822,Nano,Education,3907,670,44,48,67,3839,5832,13.03,0.0661,0.0713,0.1007,62.85,72.95,11,7.0,85.85,35.01,0
2823,Nano,Travel,3341,497,28,18,51,4148,5949,13.38,0.057,0.0356,0.1019,84.57,41.88,4,9.74,81.49,48.71,0
2824,Micro,Finance,44740,1884,154,132,130,68070,112140,3.17,0.0817,0.0702,0.0692,85.32,56.67,8,4.38,100.0,21.88,0
2825,Micro,Finance,11101,1014,42,64,74,16117,21716,6.59,0.0411,0.0628,0.0731,74.4,72.52,5,7.6,76.6,38.01,0
2826,Micro,Lifestyle,71128,7023,272,406,574,146423,319191,12.33,0.0387,0.0578,0.0817,72.6,55.16,7,9.45,73.02,47.27,0
2827,Nano,Fitness,3794,298,16,8,14,8080,19719,7.75,0.0526,0.0254,0.0477,74.16,52.43,11,4.61,70.99,23.05,0
2828,Nano,Lifestyle,1811,140,12,10,16,2889,7173,9.58,0.0853,0.0684,0.1111,55.79,94.1,10,8.34,91.08,41.72,0
2829,Micro,Music,65540,3498,11,32,15,149574,335623,7.08,0.003,0.0091,0.0044,33.38,28.56,4,4.03,20.93,20.15,1
2830,Nano,Food,1654,128,11,3,9,1416,2717,11.7,0.0833,0.02,0.0695,77.83,52.48,3,8.93,86.6,44.65,0
2831,Micro,Education,16998,895,66,63,94,16259,23081,4.73,0.0737,0.0705,0.1049,72.99,74.91,9,5.97,94.49,29.86,0
2832,Micro,Education,79906,1558,78,47,111,122215,268237,3.62,0.0499,0.0304,0.0712,67.36,57.94,1,9.1,67.76,45.49,0
2833,Mid,Music,300386,8975,654,181,811,565008,738665,2.92,0.0728,0.0201,0.0903,90.35,78.59,2,7.59,87.63,37.95,0
2834,Micro,Food,92032,1907,166,93,222,230075,515580,2.93,0.0871,0.0488,0.1167,81.42,68.58,4,6.36,98.88,31.82,0
2835,Micro,Gaming,38443,2125,139,149,205,79482,138605,4.62,0.0654,0.0699,0.0967,53.64,93.1,11,7.27,80.49,36.35,0
2836,Micro,Fashion,46791,1436,11,2,7,33249,56571,4.25,0.0077,0.0015,0.0052,48.06,47.97,8,2.14,28.31,10.72,1
2837,Nano,Finance,4628,632,53,44,43,9435,22488,12.74,0.0834,0.0696,0.0682,96.21,44.52,9,7.35,100.0,36.73,0
2838,Macro,Education,18777226,513735,39213,36868,30364,15859075,19593058,4.2,0.0763,0.0718,0.0591,67.65,85.02,11,7.4,93.52,37.0,0
2839,Macro,Fitness,15776711,406931,12552,17396,35822,29124953,36990301,2.59,0.0308,0.0428,0.088,62.68,55.55,6,3.86,59.59,19.3,0
2840,Micro,Travel,61888,2110,164,150,136,101784,130852,6.67,0.0778,0.0712,0.0646,74.89,40.12,1,5.76,97.73,28.8,0
2841,Nano,Lifestyle,4256,887,2,5,13,6913,13280,16.93,0.0024,0.0061,0.0149,49.29,63.96,14,7.43,27.68,37.13,1
2842,Micro,Food,57591,4127,226,186,253,55474,71508,6.67,0.0547,0.0452,0.0613,90.93,57.72,10,6.69,86.38,33.46,0
2843,Nano,Gaming,9263,1072,77,23,84,19769,37425,8.09,0.0721,0.0216,0.0788,91.48,94.48,10,10.16,88.25,50.8,0
2844,Mid,Tech,867963,30979,2113,770,3115,2146910,2759772,4.06,0.0682,0.0248,0.1005,97.33,63.98,5,5.88,90.23,29.38,0
2845,Micro,Finance,89250,4869,314,195,191,204348,281626,4.99,0.0645,0.04,0.0393,85.42,96.0,13,9.39,86.95,46.96,0
2846,Nano,Music,1854,122,8,5,6,4587,8057,12.63,0.0685,0.0429,0.0525,98.49,54.36,9,12.75,96.38,63.77,0
2847,Micro,Finance,26647,724,38,35,27,44744,71744,5.05,0.0522,0.0484,0.0367,92.83,51.57,1,4.37,87.01,21.83,0
2848,Nano,Finance,8303,464,35,14,54,16701,40776,6.54,0.0751,0.031,0.1158,92.75,49.4,4,7.9,93.22,39.49,0
2849,Mid,Fitness,766194,41422,325,403,83,1840517,4598123,5.62,0.0078,0.0097,0.002,26.43,69.64,6,7.12,20.06,35.62,1
2850,Micro,Fitness,40549,1193,85,82,86,36817,84307,4.24,0.0716,0.0686,0.0723,85.64,61.89,2,7.23,99.21,36.15,0
2851,Nano,Travel,6932,576,38,38,44,7925,16113,6.12,0.0663,0.0654,0.0767,66.53,88.76,6,5.52,86.02,27.61,0
2852,Nano,Gaming,1495,272,9,20,26,2247,5398,13.77,0.034,0.0719,0.0951,71.71,71.39,2,13.29,74.43,66.44,0
2853,Micro,Food,83657,6491,616,517,290,171346,334798,6.94,0.0949,0.0796,0.0447,53.27,94.51,14,5.85,97.95,29.24,0
2854,Micro,Tech,16548,960,40,71,84,16975,21170,4.47,0.0421,0.074,0.0878,87.97,95.57,14,5.99,87.23,29.93,0
2855,Micro,Gaming,96799,6418,315,287,652,141809,242370,6.71,0.0491,0.0447,0.1016,93.66,97.12,5,8.4,84.8,41.98,0
2856,Micro,Finance,58247,1761,92,69,157,87808,194118,5.41,0.0523,0.0391,0.0891,94.38,85.77,14,8.82,85.06,44.1,0
2857,Nano,Fitness,2259,223,7,9,25,3660,9087,10.99,0.0316,0.0422,0.1115,60.84,40.97,9,6.95,58.87,34.77,0
2858,Nano,Fashion,1872,184,8,5,18,1704,3410,12.67,0.0422,0.0295,0.0998,71.57,53.02,3,8.29,65.76,41.43,0
2859,Nano,Tech,6228,268,17,8,13,7555,10291,7.0,0.0627,0.0311,0.0495,62.22,96.55,7,7.92,71.8,39.61,0
2860,Micro,Lifestyle,61005,5576,321,157,218,147572,290076,6.4,0.0576,0.0282,0.0392,91.3,84.77,14,10.3,82.93,51.52,0
2861,Mid,Travel,344369,6952,13,62,17,461259,703610,3.96,0.0019,0.009,0.0024,12.54,65.01,12,5.67,9.92,28.35,1
2862,Nano,Fashion,4065,761,56,21,62,6580,11929,13.57,0.0737,0.0282,0.0814,63.66,78.42,13,11.73,77.13,58.66,0
2863,Macro,Travel,9844497,459875,1459,4245,2391,22239876,41511314,3.59,0.0032,0.0092,0.0052,13.38,41.67,8,4.33,11.04,21.65,1
2864,Micro,Finance,40778,6514,577,376,358,76580,161145,11.09,0.0885,0.0578,0.055,51.14,88.73,6,8.1,87.15,40.5,0
2865,Micro,Travel,14289,390,16,14,40,19696,45162,4.28,0.0419,0.0351,0.1034,97.28,47.95,10,6.79,80.13,33.96,0
2866,Mid,Tech,710603,52003,3890,3653,4464,902300,1946806,5.09,0.0748,0.0702,0.0858,79.16,77.08,2,7.77,98.05,38.85,0
2867,Macro,Finance,17874271,397456,38155,15493,34071,16075363,21049866,1.54,0.096,0.039,0.0857,98.56,90.3,4,6.48,100.0,32.42,0
2868,Nano,Tech,7660,422,16,30,20,9861,14112,5.76,0.0372,0.0714,0.0482,51.53,40.12,9,6.48,65.78,32.39,0
2869,Mid,Gaming,428345,15369,486,884,1006,813303,1185221,2.65,0.0316,0.0575,0.0655,78.77,62.95,3,6.93,72.45,34.66,0
2870,Nano,Finance,3166,404,21,27,15,5836,9738,9.49,0.0514,0.0665,0.037,52.38,85.35,14,5.41,71.83,27.07,0
2871,Mid,Fitness,805665,80115,7994,2752,7762,1007333,2212521,7.18,0.0998,0.0343,0.0969,99.57,52.15,4,8.27,100.0,41.35,0
2872,Macro,Lifestyle,16531001,142892,8870,3104,10895,33522367,59935573,0.9,0.0621,0.0217,0.0762,64.73,69.21,1,5.55,69.92,27.73,0
2873,Micro,Finance,71385,6976,42,20,71,101383,250121,8.3,0.006,0.0029,0.0102,28.31,20.82,14,4.22,18.01,21.09,1
2874,Nano,Lifestyle,2007,300,27,6,16,3388,8209,12.46,0.0898,0.0204,0.0535,88.43,70.06,14,8.43,95.27,42.14,0
2875,Micro,Travel,22323,926,37,27,96,29107,47346,2.88,0.0405,0.0289,0.1037,85.28,63.96,9,7.34,71.55,36.68,0
2876,Micro,Education,18500,827,41,64,85,35745,76370,3.46,0.0493,0.0769,0.1029,55.51,47.58,6,4.46,75.46,22.29,0
2877,Mid,Travel,696762,13808,98,83,160,611116,1363557,3.24,0.0071,0.006,0.0116,27.6,26.42,6,3.59,19.16,17.95,1
2878,Nano,Travel,3537,244,9,9,22,3609,8161,12.09,0.0359,0.0364,0.0887,57.89,73.46,3,9.35,57.8,46.73,0
2879,Nano,Fitness,8422,995,47,45,80,5962,9237,13.21,0.0476,0.0453,0.0809,89.83,96.4,11,9.73,82.33,48.65,0
2880,Micro,Food,23650,1646,8,12,33,44001,68617,8.82,0.0046,0.0072,0.0199,25.58,31.96,11,6.35,17.24,31.77,1
2881,Nano,Fashion,3966,352,18,25,39,9757,24155,9.22,0.0517,0.0703,0.1113,75.59,91.92,1,9.87,84.71,49.35,0
2882,Nano,Music,1184,48,5,2,2,2835,6462,7.52,0.097,0.0333,0.0409,83.21,72.53,2,7.87,100.0,39.36,0
2883,Mid,Food,126684,7232,540,202,619,275184,545620,4.31,0.0747,0.028,0.0856,93.68,86.89,7,6.55,92.58,32.77,0
2884,Nano,Food,1368,112,7,3,8,2283,4593,7.56,0.0664,0.0281,0.0725,85.44,73.63,3,6.47,84.35,32.36,0
2885,Nano,Education,4508,421,37,31,35,4658,8412,10.05,0.087,0.0735,0.0832,67.79,84.3,3,8.51,99.42,42.54,0
2886,Micro,Finance,40525,2157,11,5,5,63435,95829,4.45,0.0051,0.0023,0.0024,32.48,66.41,2,1.52,19.51,7.58,1
2887,Mid,Lifestyle,628759,23256,2094,504,1019,1345911,3120109,6.84,0.09,0.0217,0.0438,84.3,45.38,10,6.21,93.67,31.07,0
2888,Micro,Tech,40373,1905,84,152,117,94036,228767,4.19,0.0439,0.0799,0.0613,94.65,47.58,11,7.09,93.25,35.45,0
2889,Micro,Tech,99471,3597,4,35,19,112264,242513,3.36,0.0011,0.0099,0.0054,16.68,22.29,2,3.03,11.83,15.13,1
2890,Micro,Lifestyle,60816,4643,356,278,149,92456,151033,8.26,0.0768,0.0599,0.0321,70.33,92.98,4,6.44,91.54,32.21,0
2891,Mid,Education,624613,27887,2013,920,3056,955154,1303946,3.77,0.0722,0.033,0.1096,62.32,62.22,8,4.57,77.16,22.86,0
2892,Micro,Lifestyle,74450,6211,576,212,581,107804,260542,6.0,0.0927,0.0341,0.0936,96.09,56.02,14,6.78,100.0,33.89,0
2893,Nano,Music,7887,951,55,65,47,7703,13526,17.95,0.0578,0.0686,0.0494,91.08,79.38,4,10.68,95.01,53.41,0
2894,Micro,Travel,44118,1407,74,45,97,64894,112357,3.77,0.0527,0.032,0.0691,54.74,92.48,8,8.02,63.31,40.12,0
2895,Mid,Food,560701,6357,600,461,745,1041919,2343445,1.93,0.0944,0.0726,0.1171,85.44,41.0,5,5.9,100.0,29.5,0
2896,Mid,Lifestyle,438447,14838,140,146,199,895787,1451868,5.71,0.0094,0.0099,0.0134,27.81,34.14,4,5.99,21.58,29.95,1
2897,Nano,Tech,8604,595,43,47,60,14669,18545,7.85,0.0728,0.0786,0.1006,85.18,51.0,5,7.18,100.0,35.88,0
2898,Nano,Gaming,2629,313,26,24,19,4769,7730,12.06,0.0847,0.078,0.0606,52.29,79.64,9,9.55,91.9,47.74,0
2899,Mid,Fashion,252280,4624,342,238,520,489996,918263,2.92,0.0739,0.0514,0.1126,85.44,99.77,10,4.3,95.09,21.48,0
2900,Nano,Gaming,7014,783,3,3,14,5510,10047,7.99,0.0044,0.0038,0.0183,14.7,43.8,1,3.7,10.71,18.52,1
2901,Macro,Tech,5305482,59708,5721,2071,2297,11064199,19235417,1.86,0.0958,0.0347,0.0385,55.15,41.48,2,5.55,85.89,27.73,0
2902,Mid,Travel,730613,23681,879,544,1523,1489768,3469808,2.66,0.0371,0.023,0.0643,75.41,57.81,7,6.65,63.16,33.27,0
2903,Mid,Travel,289356,6720,20,66,16,465695,732159,2.03,0.003,0.0098,0.0024,24.27,52.72,3,3.46,16.55,17.29,1
2904,Micro,Tech,25010,649,60,36,30,49189,111671,3.9,0.0925,0.0562,0.0466,88.68,69.1,7,5.69,100.0,28.45,0
2905,Nano,Tech,3453,181,17,12,11,3997,5896,6.71,0.0957,0.0655,0.0615,95.54,69.12,6,7.56,100.0,37.82,0
2906,Nano,Gaming,9125,1082,10,6,8,21189,49069,16.26,0.009,0.0053,0.007,14.27,47.13,10,6.85,13.23,34.24,1
2907,Nano,Tech,5098,556,51,43,40,4119,9411,8.94,0.0924,0.0781,0.0713,74.76,84.26,1,8.53,100.0,42.66,0
2908,Nano,Finance,2612,87,1,1,1,4401,10074,4.91,0.008,0.0088,0.0167,36.55,42.05,10,4.95,24.92,24.73,1
2909,Mid,Finance,252184,20528,1071,443,1943,586054,1410195,6.28,0.0522,0.0216,0.0946,91.04,62.54,12,8.74,78.08,43.7,0
2910,Nano,Fitness,5900,322,20,16,27,4810,5975,9.31,0.0619,0.0504,0.0854,95.45,55.95,14,9.38,93.8,46.88,0
2911,Macro,Fitness,8952984,611947,32454,43611,45947,7220414,10487074,4.99,0.053,0.0713,0.0751,61.14,89.84,14,7.33,78.47,36.63,0
2912,Micro,Tech,33920,2455,241,76,164,62806,155188,7.94,0.098,0.0311,0.0668,94.12,50.39,10,7.45,100.0,37.27,0
2913,Mid,Fitness,842022,28915,126,145,309,642620,817230,4.51,0.0044,0.005,0.0107,44.33,29.5,4,3.0,25.86,14.98,1
2914,Mid,Food,975396,25143,1805,1443,2486,2321356,4122743,4.27,0.0718,0.0574,0.0989,72.86,94.35,1,8.4,89.54,42.0,0
2915,Micro,Fitness,92925,13133,91,60,133,86467,160558,9.47,0.0069,0.0046,0.0101,44.42,44.13,13,6.23,27.05,31.17,1
2916,Mid,Fashion,878949,26195,2500,708,1376,2085825,4680159,5.19,0.0954,0.027,0.0525,83.98,94.89,11,4.01,97.82,20.07,0
2917,Nano,Fashion,9325,1159,88,55,63,18169,37585,19.04,0.076,0.0475,0.0545,76.86,74.36,8,13.04,90.68,65.19,0
2918,Micro,Lifestyle,49495,2028,15,8,2,110247,271135,4.81,0.0074,0.004,0.0011,27.82,21.3,12,3.31,18.83,16.56,1
2919,Nano,Fashion,3408,165,1,1,2,4346,8379,7.17,0.0031,0.0031,0.0101,21.36,25.1,11,6.69,13.18,33.43,1
2920,Nano,Travel,8858,859,76,57,50,15343,23695,8.14,0.0883,0.0664,0.0588,83.57,88.73,6,5.97,100.0,29.87,0
2921,Macro,Education,14865376,290612,8830,21245,28755,12989412,19581976,1.37,0.0304,0.0731,0.0989,86.47,74.28,10,6.89,80.36,34.45,0
2922,Macro,Fashion,11277561,200487,16698,15601,7069,14913479,27135368,1.4,0.0833,0.0778,0.0353,89.33,49.19,12,3.9,100.0,19.49,0
2923,Macro,Food,16704485,182364,1481,300,2389,16183369,39857925,1.08,0.0081,0.0016,0.0131,13.29,27.74,13,1.8,11.2,9.02,1
2924,Micro,Tech,25475,1614,10,9,18,20001,47766,8.73,0.0062,0.0054,0.0112,38.57,64.26,7,8.16,24.0,40.82,1
2925,Mid,Fitness,694345,23498,917,1491,1155,1623978,3848248,3.11,0.039,0.0634,0.0491,78.73,50.21,7,4.71,77.9,23.57,0
2926,Nano,Fashion,5944,557,1,4,2,13048,27399,7.24,0.0012,0.0076,0.0037,12.76,33.19,4,4.21,9.24,21.04,1
2927,Nano,Finance,6140,967,85,32,40,11912,15199,15.34,0.0877,0.0327,0.0417,80.97,48.47,1,8.92,94.16,44.62,0
2928,Mid,Travel,406592,36236,3608,874,3915,597643,1070773,8.38,0.0996,0.0241,0.108,88.57,93.37,1,8.11,100.0,40.53,0
2929,Micro,Finance,99752,8162,796,496,811,219895,452235,5.76,0.0975,0.0608,0.0994,57.37,48.28,2,6.21,95.68,31.03,0
2930,Nano,Food,3034,486,26,33,17,7358,12082,16.11,0.0546,0.0678,0.0345,73.61,73.04,12,8.99,84.43,44.97,0
2931,Micro,Education,63768,1059,83,65,87,156202,271776,2.41,0.0783,0.0617,0.0824,73.75,99.52,4,7.68,94.53,38.4,0
2932,Micro,Finance,79016,6864,219,538,508,147779,215621,8.76,0.0318,0.0784,0.0741,89.29,63.05,9,7.69,84.09,38.47,0
2933,Nano,Gaming,2496,269,1,3,4,4525,7913,7.7,0.0028,0.0094,0.0141,19.74,63.01,8,6.73,14.11,33.64,1
2934,Nano,Fashion,2212,107,6,7,4,4815,7421,6.76,0.053,0.0644,0.0355,57.81,50.31,9,6.08,74.71,30.39,0
2935,Nano,Music,1082,100,10,5,6,1312,1930,15.53,0.0957,0.0537,0.0621,81.19,87.31,4,12.69,100.0,63.45,0
2936,Micro,Gaming,64056,2100,204,113,177,135108,176396,4.76,0.097,0.0537,0.0844,82.48,69.76,9,11.48,100.0,57.38,0
2937,Nano,Education,8016,1303,81,57,122,13238,26760,12.61,0.0624,0.0441,0.0933,98.57,54.75,2,7.98,93.71,39.9,0
2938,Micro,Music,15802,712,6,3,13,18777,33898,6.37,0.0088,0.0048,0.0187,26.56,41.7,1,5.0,19.16,25.02,1
2939,Micro,Music,53871,3787,354,292,448,124878,309904,8.23,0.0935,0.077,0.1182,76.29,50.42,10,6.87,100.0,34.37,0
2940,Micro,Food,79811,3216,108,139,363,106217,233247,3.91,0.0337,0.0434,0.113,85.61,99.34,12,8.87,72.66,44.34,0
2941,Nano,Tech,5531,636,30,15,24,8824,21168,8.66,0.0477,0.0237,0.0381,73.43,72.2,4,8.04,67.67,40.18,0
2942,Micro,Tech,46022,2015,78,51,167,111428,255046,4.63,0.0389,0.0253,0.0831,90.87,72.8,13,3.7,72.5,18.5,0
2943,Nano,Tech,1675,369,25,16,13,1757,2624,15.92,0.067,0.0436,0.0366,53.28,88.89,6,12.2,73.22,61.0,0
2944,Nano,Music,7420,1107,74,28,126,13104,20222,13.99,0.0667,0.0254,0.1134,72.45,52.16,13,9.61,77.21,48.04,0
2945,Micro,Lifestyle,35640,1741,4,14,15,64115,114913,4.48,0.0026,0.0083,0.0088,16.45,21.18,10,2.04,12.0,10.2,1
2946,Micro,Travel,16720,1705,59,124,150,30082,51241,8.52,0.0345,0.0729,0.088,77.6,84.86,9,7.78,77.92,38.88,0
2947,Mid,Tech,398617,10071,481,618,799,846574,1520613,2.7,0.0477,0.0614,0.0794,62.33,90.47,13,6.86,73.44,34.3,0
2948,Macro,Education,14089404,39798,3486,1687,1434,12318818,17162561,0.39,0.0876,0.0424,0.036,82.98,57.3,10,5.97,98.0,29.84,0
2949,Nano,Gaming,7019,1109,37,87,39,7173,14931,15.66,0.0337,0.0783,0.0352,63.57,73.6,4,7.39,72.13,36.94,0
2950,Nano,Education,3000,274,20,6,32,5843,8163,6.63,0.0744,0.0236,0.1165,80.8,53.86,6,8.03,84.68,40.17,0
2951,Micro,Fitness,65877,1987,19,8,11,52742,69958,3.52,0.0094,0.0038,0.0058,28.45,49.23,10,5.41,20.05,27.03,1
2952,Nano,Fashion,3963,359,34,27,13,9587,12142,7.95,0.0944,0.0747,0.0357,60.28,57.95,14,4.79,99.73,23.95,0
2953,Nano,Fitness,8381,865,2,7,10,11687,23338,8.0,0.0022,0.0075,0.011,34.68,41.27,10,5.13,20.68,25.63,1
2954,Nano,Music,8534,2167,152,147,203,10287,14414,17.62,0.0699,0.0677,0.0935,51.95,74.5,9,10.02,81.24,50.08,0
2955,Nano,Travel,5258,252,18,11,17,5401,12009,6.41,0.0724,0.0449,0.0673,72.27,53.92,11,6.21,85.78,31.06,0
2956,Micro,Fashion,54837,3635,288,134,294,54224,91213,11.61,0.0792,0.0369,0.0809,71.22,45.26,14,8.07,86.25,40.34,0
2957,Micro,Travel,24182,881,67,64,31,32700,65424,3.75,0.0763,0.0727,0.0354,88.27,78.37,5,6.32,100.0,31.59,0
2958,Micro,Fashion,46106,4758,415,164,315,106554,228103,10.17,0.0872,0.0345,0.0661,95.01,71.67,9,8.33,100.0,41.66,0
2959,Mid,Gaming,334840,41032,1595,2260,2686,497066,1186140,9.08,0.0389,0.0551,0.0655,99.13,43.23,11,8.61,85.52,43.05,0
2960,Micro,Education,92660,3512,9,32,12,188081,270396,7.2,0.0025,0.009,0.0034,18.38,65.35,12,6.29,13.15,31.44,1
2961,Mid,Education,314335,9111,341,331,915,249207,512934,2.3,0.0375,0.0363,0.1004,63.2,72.29,5,5.39,61.21,26.96,0
2962,Mid,Food,239639,5095,155,156,586,417947,957207,3.62,0.0304,0.0305,0.115,62.44,96.77,2,3.97,55.57,19.84,0
2963,Nano,Lifestyle,1383,38,4,1,1,2789,5827,4.09,0.0931,0.0336,0.0345,85.29,70.27,5,6.3,99.3,31.49,0
2964,Micro,Fitness,46507,2417,75,188,201,82437,196369,4.5,0.0312,0.078,0.0834,87.16,75.54,13,4.3,82.57,21.5,0
2965,Micro,Education,28958,1522,131,87,123,45800,67163,3.56,0.0861,0.0571,0.0811,76.79,54.97,2,2.47,98.61,12.34,0
2966,Nano,Music,3250,363,29,22,33,4790,6211,14.7,0.0787,0.0594,0.0922,79.58,49.57,14,9.45,96.96,47.24,0
2967,Micro,Education,72785,3937,362,111,162,173538,255389,6.7,0.092,0.0282,0.0412,70.39,95.48,1,9.75,89.65,48.76,0
2968,Micro,Fashion,72652,3951,271,211,232,135025,275496,3.98,0.0686,0.0533,0.0588,77.33,96.55,2,8.04,88.96,40.2,0
2969,Nano,Education,4555,193,8,10,17,4722,5869,7.06,0.0395,0.0506,0.0861,55.33,58.55,1,6.64,62.59,33.2,0
2970,Mid,Fitness,476481,40212,2141,2589,3759,694695,913065,7.39,0.0532,0.0644,0.0935,95.46,51.36,12,4.1,93.66,20.49,0
2971,Mid,Travel,261452,30482,1516,671,2212,226295,343716,8.81,0.0497,0.022,0.0726,60.07,82.14,11,4.25,61.51,21.23,0
2972,Mid,Travel,508379,33871,2869,801,1485,778657,1866694,6.4,0.0847,0.0237,0.0438,66.1,82.32,7,6.87,82.49,34.34,0
2973,Micro,Travel,49600,3858,362,112,175,80870,194990,8.53,0.0938,0.0291,0.0454,54.7,74.61,10,7.61,82.97,38.05,0
2974,Mid,Music,643611,12309,760,542,1237,610197,1159953,2.91,0.0617,0.044,0.1005,95.01,79.0,5,7.08,91.58,35.42,0
2975,Nano,Travel,1988,325,1,1,5,3407,5539,11.38,0.0032,0.0021,0.0141,42.21,62.56,11,7.75,23.33,38.75,1
2976,Nano,Gaming,4901,571,26,40,67,5892,8657,10.09,0.0459,0.0709,0.1168,50.33,70.74,3,7.9,69.41,39.48,0
2977,Nano,Lifestyle,3190,483,43,33,18,4889,8392,13.37,0.0885,0.0686,0.0373,88.22,80.12,11,10.12,100.0,50.59,0
2978,Nano,Food,8359,1567,135,47,141,7332,10004,16.18,0.0861,0.0301,0.0898,96.14,90.17,8,9.25,100.0,46.27,0
2979,Nano,Food,1142,175,8,10,6,1951,4422,14.87,0.0466,0.057,0.0317,75.68,82.74,10,8.29,78.23,41.47,0
2980,Nano,Music,8202,553,42,18,43,15626,36117,8.18,0.0751,0.0322,0.0771,68.9,94.21,3,6.04,81.64,30.2,0
2981,Nano,Lifestyle,4440,533,26,12,63,5080,10886,16.46,0.0487,0.0229,0.1185,61.15,52.11,9,12.12,61.78,60.6,0
2982,Mid,Lifestyle,892172,24581,1641,1469,1625,706633,1080136,3.05,0.0668,0.0598,0.0661,56.05,41.02,11,5.83,79.33,29.14,0
2983,Macro,Finance,1400204,29282,131,285,218,2845422,5542798,2.03,0.0045,0.0097,0.0075,46.59,33.99,9,2.49,28.44,12.45,1
2984,Micro,Music,90215,6019,502,224,680,211670,406146,7.54,0.0835,0.0371,0.1129,90.45,79.34,8,9.0,98.09,45.02,0
2985,Micro,Fashion,68315,3356,181,110,259,130850,193566,3.94,0.0541,0.0328,0.0773,99.59,50.15,11,3.41,86.66,17.07,0
2986,Nano,Travel,2134,462,3,3,9,3864,8223,16.31,0.0059,0.0056,0.0189,36.76,45.79,2,9.76,23.03,48.79,1
2987,Micro,Music,22389,1026,1,4,4,32668,74613,6.57,0.0011,0.0041,0.0038,37.65,40.38,13,3.63,20.61,18.14,1
2988,Mid,Gaming,358096,14821,788,798,634,252292,328761,7.57,0.0531,0.0538,0.0428,70.22,98.07,13,7.69,77.82,38.44,0
